City1,City2,Month,Passenger_Trips,Aircraft_Trips,Route_Distance,Seats
SUNSHINE COAST,MELBOURNE,Feb-17,27949,191,1454,33868
SUNSHINE COAST,MELBOURNE,Mar-17,33400,220,1454,38980
SUNSHINE COAST,MELBOURNE,Apr-17,44215,308,1454,54650
SUNSHINE COAST,MELBOURNE,May-17,31247,210,1454,37284
SUNSHINE COAST,MELBOURNE,Jun-17,32486,218,1454,38638
SUNSHINE COAST,MELBOURNE,Jul-17,45945,296,1454,52681
SUNSHINE COAST,MELBOURNE,Aug-17,39850,254,1454,45104
SUNSHINE COAST,MELBOURNE,Sep-17,47088,293,1454,51998
SUNSHINE COAST,MELBOURNE,Oct-17,48821,306,1454,54348
SUNSHINE COAST,MELBOURNE,Nov-17,44201,287,1454,50982
SUNSHINE COAST,MELBOURNE,Dec-17,47196,343,1454,59083
SUNSHINE COAST,MELBOURNE,Jan-18,51628,359,1454,61063
SUNSHINE COAST,MELBOURNE,Feb-18,33824,246,1454,43583
SUNSHINE COAST,MELBOURNE,Mar-18,40734,281,1454,49759
SUNSHINE COAST,MELBOURNE,Apr-18,44847,309,1454,54697
SUNSHINE COAST,MELBOURNE,May-18,35141,230,1454,40778
SUNSHINE COAST,MELBOURNE,Jun-18,36526,240,1454,42607
SUNSHINE COAST,MELBOURNE,Jul-18,51497,325,1454,58162
SUNSHINE COAST,MELBOURNE,Aug-18,51096,310,1454,55532
SUNSHINE COAST,MELBOURNE,Sep-18,54348,330,1454,58992
SUNSHINE COAST,MELBOURNE,Oct-18,50525,316,1454,56534
SUNSHINE COAST,MELBOURNE,Nov-18,47540,308,1454,55008
SUNSHINE COAST,MELBOURNE,Dec-18,47243,333,1454,59467
SUNSHINE COAST,MELBOURNE,Jan-19,49420,326,1454,58132
SUNSHINE COAST,MELBOURNE,Feb-19,32503,226,1454,40395
SUNSHINE COAST,MELBOURNE,Mar-19,40452,269,1454,47958
SUNSHINE COAST,MELBOURNE,Apr-19,51308,336,1454,60360
SUNSHINE COAST,MELBOURNE,May-19,37219,247,1454,44159
SUNSHINE COAST,MELBOURNE,Jun-19,38329,250,1454,44832
SUNSHINE COAST,MELBOURNE,Jul-19,52068,324,1454,58464
SUNSHINE COAST,MELBOURNE,Aug-19,49073,300,1454,54060
SUNSHINE COAST,MELBOURNE,Sep-19,54506,327,1454,58842
SUNSHINE COAST,MELBOURNE,Oct-19,53697,324,1454,58356
SUNSHINE COAST,MELBOURNE,Nov-19,48444,300,1454,53662
SUNSHINE COAST,MELBOURNE,Dec-19,50997,336,1454,59852
SUNSHINE COAST,MELBOURNE,Jan-20,45517,282,1454,50026
SUNSHINE COAST,MELBOURNE,Feb-20,35354,236,1454,42168
SUNSHINE COAST,MELBOURNE,Mar-20,28603,212,1454,37840
SUNSHINE COAST,MELBOURNE,Apr-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,May-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Jun-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Jul-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Aug-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Sep-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Oct-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Nov-20,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Dec-20,24817,176,1454,30082
SUNSHINE COAST,MELBOURNE,Jan-21,45797,352,1454,59132
SUNSHINE COAST,MELBOURNE,Feb-21,17405,184,1454,30600
SUNSHINE COAST,MELBOURNE,Mar-21,40337,320,1454,51535
SUNSHINE COAST,MELBOURNE,Apr-21,55892,428,1454,70839
SUNSHINE COAST,MELBOURNE,May-21,40304,330,1454,53574
SUNSHINE COAST,MELBOURNE,Jun-21,15405,199,1454,33460
SUNSHINE COAST,MELBOURNE,Jul-21,21204,278,1454,48076
SUNSHINE COAST,MELBOURNE,Aug-21,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Sep-21,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Oct-21,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Nov-21,0,0,1454,0
SUNSHINE COAST,MELBOURNE,Dec-21,31454,326,1454,58643
SUNSHINE COAST,MELBOURNE,Jan-22,61613,531,1454,93847
SUNSHINE COAST,MELBOURNE,Feb-22,44510,319,1454,58426
SUNSHINE COAST,MELBOURNE,Mar-22,60016,470,1454,83433
SUNSHINE COAST,MELBOURNE,Apr-22,76545,581,1454,104620
SUNSHINE COAST,MELBOURNE,May-22,58424,490,1454,80850
SUNSHINE COAST,MELBOURNE,Jun-22,59338,429,1454,71330
SUNSHINE COAST,MELBOURNE,Jul-22,66398,416,1454,70639
SUNSHINE COAST,MELBOURNE,Aug-22,53181,336,1454,57661
SUNSHINE COAST,SYDNEY,Jul-14,36363,254,837,43536
SUNSHINE COAST,SYDNEY,Aug-14,34578,243,837,43318
SUNSHINE COAST,SYDNEY,Sep-14,40139,264,837,47160
SUNSHINE COAST,SYDNEY,Oct-14,44369,284,837,50749
SUNSHINE COAST,SYDNEY,Nov-14,40592,266,837,47484
SUNSHINE COAST,SYDNEY,Dec-14,41401,286,837,50867
SUNSHINE COAST,SYDNEY,Jan-15,44452,301,837,53815
SUNSHINE COAST,SYDNEY,Feb-15,29559,204,837,36191
SUNSHINE COAST,SYDNEY,Mar-15,36590,236,837,42108
SUNSHINE COAST,SYDNEY,Apr-15,41777,284,837,50642
SUNSHINE COAST,SYDNEY,May-15,33746,244,837,43501
SUNSHINE COAST,SYDNEY,Jun-15,34663,246,837,43862
SUNSHINE COAST,SYDNEY,Jul-15,40619,271,837,47991
SUNSHINE COAST,SYDNEY,Aug-15,35982,248,837,44144
SUNSHINE COAST,SYDNEY,Sep-15,45344,309,837,55235
SUNSHINE COAST,SYDNEY,Oct-15,47267,305,837,54467
SUNSHINE COAST,SYDNEY,Nov-15,42550,279,837,49863
SUNSHINE COAST,SYDNEY,Dec-15,49258,340,837,59325
SUNSHINE COAST,SYDNEY,Jan-16,54131,391,837,66152
SUNSHINE COAST,SYDNEY,Feb-16,36750,269,837,45727
SUNSHINE COAST,SYDNEY,Mar-16,43081,315,837,52940
SUNSHINE COAST,SYDNEY,Apr-16,45042,318,837,53259
SUNSHINE COAST,SYDNEY,May-16,38086,279,837,46143
SUNSHINE COAST,SYDNEY,Jun-16,35509,270,837,44689
SUNSHINE COAST,SYDNEY,Jul-16,47957,345,837,57510
SUNSHINE COAST,SYDNEY,Aug-16,39679,298,837,49413
SUNSHINE COAST,SYDNEY,Sep-16,46286,334,837,54745
SUNSHINE COAST,SYDNEY,Oct-16,52064,374,837,61698
SUNSHINE COAST,SYDNEY,Nov-16,49113,372,837,61327
SUNSHINE COAST,SYDNEY,Dec-16,52063,390,837,64443
SUNSHINE COAST,SYDNEY,Jan-17,55876,406,837,67433
SUNSHINE COAST,SYDNEY,Feb-17,38796,301,837,49412
SUNSHINE COAST,SYDNEY,Mar-17,44221,337,837,55237
SUNSHINE COAST,SYDNEY,Apr-17,53133,399,837,66095
SUNSHINE COAST,SYDNEY,May-17,40273,321,837,52434
SUNSHINE COAST,SYDNEY,Jun-17,39072,314,837,51109
SUNSHINE COAST,SYDNEY,Jul-17,50734,368,837,60746
SUNSHINE COAST,SYDNEY,Aug-17,41804,329,837,53923
SUNSHINE COAST,SYDNEY,Sep-17,50009,362,837,59770
SUNSHINE COAST,SYDNEY,Oct-17,57454,409,837,68605
SUNSHINE COAST,SYDNEY,Nov-17,53017,388,837,64607
SUNSHINE COAST,SYDNEY,Dec-17,58282,446,837,74602
SUNSHINE COAST,SYDNEY,Jan-18,64091,463,837,78140
SUNSHINE COAST,SYDNEY,Feb-18,43119,323,837,53363
SUNSHINE COAST,SYDNEY,Mar-18,50528,363,837,60075
SUNSHINE COAST,SYDNEY,Apr-18,54617,410,837,68100
SUNSHINE COAST,SYDNEY,May-18,45490,343,837,56109
SUNSHINE COAST,SYDNEY,Jun-18,43313,343,837,56314
SUNSHINE COAST,SYDNEY,Jul-18,53900,393,837,65334
SUNSHINE COAST,SYDNEY,Aug-18,47434,351,837,57700
SUNSHINE COAST,SYDNEY,Sep-18,49954,366,837,60952
SUNSHINE COAST,SYDNEY,Oct-18,60113,424,837,71476
SUNSHINE COAST,SYDNEY,Nov-18,55116,379,837,63783
SUNSHINE COAST,SYDNEY,Dec-18,61119,449,837,75712
SUNSHINE COAST,SYDNEY,Jan-19,64119,443,837,74760
SUNSHINE COAST,SYDNEY,Feb-19,43159,322,837,53871
SUNSHINE COAST,SYDNEY,Mar-19,51583,369,837,61706
SUNSHINE COAST,SYDNEY,Apr-19,60590,475,837,77811
SUNSHINE COAST,SYDNEY,May-19,49432,400,837,63921
SUNSHINE COAST,SYDNEY,Jun-19,48051,388,837,62512
SUNSHINE COAST,SYDNEY,Jul-19,58387,432,837,69966
SUNSHINE COAST,SYDNEY,Aug-19,51074,379,837,60353
SUNSHINE COAST,SYDNEY,Sep-19,56980,421,837,68129
SUNSHINE COAST,SYDNEY,Oct-19,63995,444,837,72219
SUNSHINE COAST,SYDNEY,Nov-19,58354,419,837,67716
SUNSHINE COAST,SYDNEY,Dec-19,59241,441,837,70058
SUNSHINE COAST,SYDNEY,Jan-20,53185,372,837,57858
SUNSHINE COAST,SYDNEY,Feb-20,43142,331,837,51610
SUNSHINE COAST,SYDNEY,Mar-20,31271,297,837,45896
SUNSHINE COAST,SYDNEY,Apr-20,0,0,837,0
SUNSHINE COAST,SYDNEY,May-20,0,0,837,0
SUNSHINE COAST,SYDNEY,Jun-20,0,0,837,0
SUNSHINE COAST,SYDNEY,Jul-20,7843,66,837,11934
SUNSHINE COAST,SYDNEY,Aug-20,0,0,837,0
SUNSHINE COAST,SYDNEY,Sep-20,0,0,837,0
SUNSHINE COAST,SYDNEY,Oct-20,0,0,837,0
SUNSHINE COAST,SYDNEY,Nov-20,0,0,837,0
SUNSHINE COAST,SYDNEY,Dec-20,17922,174,837,28460
SUNSHINE COAST,SYDNEY,Jan-21,0,0,837,0
SUNSHINE COAST,SYDNEY,Feb-21,20652,165,837,26026
SUNSHINE COAST,SYDNEY,Mar-21,37786,328,837,50798
SUNSHINE COAST,SYDNEY,Apr-21,56650,424,837,70605
SUNSHINE COAST,SYDNEY,May-21,45725,393,837,65070
SUNSHINE COAST,SYDNEY,Jun-21,37691,361,837,60000
SUNSHINE COAST,SYDNEY,Jul-21,1231,66,837,10724
SUNSHINE COAST,SYDNEY,Aug-21,0,0,837,0
SUNSHINE COAST,SYDNEY,Sep-21,0,0,837,0
SUNSHINE COAST,SYDNEY,Oct-21,0,0,837,0
SUNSHINE COAST,SYDNEY,Nov-21,0,0,837,0
SUNSHINE COAST,SYDNEY,Dec-21,23313,276,837,49552
SUNSHINE COAST,SYDNEY,Jan-22,40054,392,837,69936
SUNSHINE COAST,SYDNEY,Feb-22,34721,252,837,44928
SUNSHINE COAST,SYDNEY,Mar-22,47217,380,837,67164
SUNSHINE COAST,SYDNEY,Apr-22,67541,555,837,101094
SUNSHINE COAST,SYDNEY,May-22,56098,518,837,93576
SUNSHINE COAST,SYDNEY,Jun-22,56847,452,837,82926
SUNSHINE COAST,SYDNEY,Jul-22,62754,413,837,76071
SUNSHINE COAST,SYDNEY,Aug-22,58411,418,837,76652
MELBOURNE,MILDURA,Jul-14,16352,416,457,25542
MELBOURNE,MILDURA,Aug-14,17035,414,457,25110
MELBOURNE,MILDURA,Sep-14,16636,403,457,25164
MELBOURNE,MILDURA,Oct-14,17875,417,457,25412
MELBOURNE,MILDURA,Nov-14,16471,395,457,24430
MELBOURNE,MILDURA,Dec-14,16388,379,457,24674
MELBOURNE,MILDURA,Jan-15,14127,337,457,22346
MELBOURNE,MILDURA,Feb-15,14234,355,457,21974
MELBOURNE,MILDURA,Mar-15,17392,410,457,25172
MELBOURNE,MILDURA,Apr-15,16079,389,457,25036
MELBOURNE,MILDURA,May-15,17173,413,457,26324
MELBOURNE,MILDURA,Jun-15,15776,396,457,25404
MELBOURNE,MILDURA,Jul-15,16716,418,457,27332
MELBOURNE,MILDURA,Aug-15,16473,412,457,26326
MELBOURNE,MILDURA,Sep-15,16575,404,457,25368
MELBOURNE,MILDURA,Oct-15,18126,419,457,26134
MELBOURNE,MILDURA,Nov-15,17165,414,457,26846
MELBOURNE,MILDURA,Dec-15,17043,382,457,25131
MELBOURNE,MILDURA,Jan-16,14534,329,457,22659
MELBOURNE,MILDURA,Feb-16,15265,391,457,25198
MELBOURNE,MILDURA,Mar-16,18097,412,457,26793
MELBOURNE,MILDURA,Apr-16,17887,404,457,26049
MELBOURNE,MILDURA,May-16,17815,431,457,27688
MELBOURNE,MILDURA,Jun-16,16453,409,457,26854
MELBOURNE,MILDURA,Jul-16,17644,426,457,27265
MELBOURNE,MILDURA,Aug-16,17656,433,457,28188
MELBOURNE,MILDURA,Sep-16,17343,423,457,27326
MELBOURNE,MILDURA,Oct-16,18407,418,457,26604
MELBOURNE,MILDURA,Nov-16,17856,412,457,26470
MELBOURNE,MILDURA,Dec-16,16706,386,457,25870
MELBOURNE,MILDURA,Jan-17,14548,345,457,24096
MELBOURNE,MILDURA,Feb-17,15385,376,457,25656
MELBOURNE,MILDURA,Mar-17,19295,433,457,27510
MELBOURNE,MILDURA,Apr-17,17496,389,457,26494
MELBOURNE,MILDURA,May-17,18290,430,457,29232
MELBOURNE,MILDURA,Jun-17,16761,415,457,29043
MELBOURNE,MILDURA,Jul-17,18249,426,457,29368
MELBOURNE,MILDURA,Aug-17,18589,426,457,29442
MELBOURNE,MILDURA,Sep-17,17697,415,457,28782
MELBOURNE,MILDURA,Oct-17,19651,417,457,28807
MELBOURNE,MILDURA,Nov-17,18325,413,457,29214
MELBOURNE,MILDURA,Dec-17,17726,379,457,27264
MELBOURNE,MILDURA,Jan-18,15662,330,457,25270
MELBOURNE,MILDURA,Feb-18,16106,373,457,26836
MELBOURNE,MILDURA,Mar-18,20157,404,457,29189
MELBOURNE,MILDURA,Apr-18,18697,379,457,28050
MELBOURNE,MILDURA,May-18,19624,420,457,30720
MELBOURNE,MILDURA,Jun-18,18060,381,457,28382
MELBOURNE,MILDURA,Jul-18,20047,386,457,29244
MELBOURNE,MILDURA,Aug-18,20482,427,457,30779
MELBOURNE,MILDURA,Sep-18,19070,401,457,29287
MELBOURNE,MILDURA,Oct-18,20256,434,457,31190
MELBOURNE,MILDURA,Nov-18,19923,417,457,29613
MELBOURNE,MILDURA,Dec-18,18020,363,457,27560
MELBOURNE,MILDURA,Jan-19,15778,327,457,26176
MELBOURNE,MILDURA,Feb-19,17121,368,457,27217
MELBOURNE,MILDURA,Mar-19,20600,416,457,30052
MELBOURNE,MILDURA,Apr-19,18459,392,457,28708
MELBOURNE,MILDURA,May-19,20369,429,457,30626
MELBOURNE,MILDURA,Jun-19,18607,389,457,28734
MELBOURNE,MILDURA,Jul-19,19942,425,457,30579
MELBOURNE,MILDURA,Aug-19,20245,426,457,30832
MELBOURNE,MILDURA,Sep-19,20249,407,457,29387
MELBOURNE,MILDURA,Oct-19,21067,429,457,30755
MELBOURNE,MILDURA,Nov-19,19959,404,457,28716
MELBOURNE,MILDURA,Dec-19,18886,371,457,28242
MELBOURNE,MILDURA,Jan-20,16266,299,457,25064
MELBOURNE,MILDURA,Feb-20,16699,369,457,27489
MELBOURNE,MILDURA,Mar-20,12225,342,457,24962
MELBOURNE,MILDURA,Apr-20,0,0,457,0
MELBOURNE,MILDURA,May-20,0,0,457,0
MELBOURNE,MILDURA,Jun-20,0,0,457,0
MELBOURNE,MILDURA,Jul-20,0,0,457,0
MELBOURNE,MILDURA,Aug-20,0,0,457,0
MELBOURNE,MILDURA,Sep-20,0,0,457,0
MELBOURNE,MILDURA,Oct-20,0,0,457,0
MELBOURNE,MILDURA,Nov-20,0,0,457,0
MELBOURNE,MILDURA,Dec-20,0,0,457,0
MELBOURNE,MILDURA,Jan-21,0,0,457,0
MELBOURNE,MILDURA,Feb-21,0,0,457,0
MELBOURNE,MILDURA,Mar-21,0,0,457,0
MELBOURNE,MILDURA,Apr-21,9777,373,457,16202
MELBOURNE,MILDURA,May-21,9569,378,457,16276
MELBOURNE,MILDURA,Jun-21,0,0,457,0
MELBOURNE,MILDURA,Jul-21,0,0,457,0
MELBOURNE,MILDURA,Aug-21,0,0,457,0
MELBOURNE,MILDURA,Sep-21,0,0,457,0
MELBOURNE,MILDURA,Oct-21,0,0,457,0
MELBOURNE,MILDURA,Nov-21,0,0,457,0
MELBOURNE,MILDURA,Dec-21,8771,330,457,14802
MELBOURNE,MILDURA,Jan-22,0,0,457,0
MELBOURNE,MILDURA,Feb-22,0,0,457,0
MELBOURNE,MILDURA,Mar-22,12329,395,457,16883
MELBOURNE,MILDURA,Apr-22,11439,350,457,14862
MELBOURNE,MILDURA,May-22,12677,410,457,17412
MELBOURNE,MILDURA,Jun-22,12113,397,457,16874
MELBOURNE,MILDURA,Jul-22,12315,430,457,18044
MELBOURNE,MILDURA,Aug-22,12767,454,457,19146
MELBOURNE,NEWCASTLE,Jul-14,37282,275,836,48526
MELBOURNE,NEWCASTLE,Aug-14,36208,272,836,47736
MELBOURNE,NEWCASTLE,Sep-14,36659,258,836,45472
MELBOURNE,NEWCASTLE,Oct-14,40971,275,836,48522
MELBOURNE,NEWCASTLE,Nov-14,38495,252,836,44317
MELBOURNE,NEWCASTLE,Dec-14,35868,247,836,43297
MELBOURNE,NEWCASTLE,Jan-15,36841,252,836,44683
MELBOURNE,NEWCASTLE,Feb-15,30988,215,836,36420
MELBOURNE,NEWCASTLE,Mar-15,37109,248,836,43785
MELBOURNE,NEWCASTLE,Apr-15,36562,262,836,46285
MELBOURNE,NEWCASTLE,May-15,37024,282,836,49584
MELBOURNE,NEWCASTLE,Jun-15,35276,277,836,48872
MELBOURNE,NEWCASTLE,Jul-15,39574,282,836,49834
MELBOURNE,NEWCASTLE,Aug-15,36622,276,836,48549
MELBOURNE,NEWCASTLE,Sep-15,37386,264,836,46475
MELBOURNE,NEWCASTLE,Oct-15,40770,277,836,49251
MELBOURNE,NEWCASTLE,Nov-15,37270,242,836,43445
MELBOURNE,NEWCASTLE,Dec-15,37604,264,836,46483
MELBOURNE,NEWCASTLE,Jan-16,37059,254,836,44985
MELBOURNE,NEWCASTLE,Feb-16,32771,232,836,41118
MELBOURNE,NEWCASTLE,Mar-16,36851,264,836,47044
MELBOURNE,NEWCASTLE,Apr-16,33166,226,836,39597
MELBOURNE,NEWCASTLE,May-16,36310,266,836,46843
MELBOURNE,NEWCASTLE,Jun-16,33803,268,836,47284
MELBOURNE,NEWCASTLE,Jul-16,39587,296,836,52118
MELBOURNE,NEWCASTLE,Aug-16,36952,276,836,49246
MELBOURNE,NEWCASTLE,Sep-16,40837,287,836,51300
MELBOURNE,NEWCASTLE,Oct-16,43376,294,836,51845
MELBOURNE,NEWCASTLE,Nov-16,38110,244,836,43549
MELBOURNE,NEWCASTLE,Dec-16,40662,295,836,52474
MELBOURNE,NEWCASTLE,Jan-17,44870,323,836,57616
MELBOURNE,NEWCASTLE,Feb-17,32401,229,836,40800
MELBOURNE,NEWCASTLE,Mar-17,37770,265,836,47364
MELBOURNE,NEWCASTLE,Apr-17,42420,302,836,54044
MELBOURNE,NEWCASTLE,May-17,36612,281,836,50208
MELBOURNE,NEWCASTLE,Jun-17,35485,270,836,48156
MELBOURNE,NEWCASTLE,Jul-17,39763,292,836,52035
MELBOURNE,NEWCASTLE,Aug-17,34947,276,836,49124
MELBOURNE,NEWCASTLE,Sep-17,41944,286,836,51063
MELBOURNE,NEWCASTLE,Oct-17,45855,302,836,53860
MELBOURNE,NEWCASTLE,Nov-17,41016,264,836,47046
MELBOURNE,NEWCASTLE,Dec-17,42983,288,836,52044
MELBOURNE,NEWCASTLE,Jan-18,44731,296,836,53596
MELBOURNE,NEWCASTLE,Feb-18,34985,223,836,39722
MELBOURNE,NEWCASTLE,Mar-18,41582,267,836,47600
MELBOURNE,NEWCASTLE,Apr-18,43686,298,836,53057
MELBOURNE,NEWCASTLE,May-18,39126,287,836,51390
MELBOURNE,NEWCASTLE,Jun-18,37821,271,836,48497
MELBOURNE,NEWCASTLE,Jul-18,42760,299,836,53574
MELBOURNE,NEWCASTLE,Aug-18,38996,276,836,49656
MELBOURNE,NEWCASTLE,Sep-18,40059,277,836,49661
MELBOURNE,NEWCASTLE,Oct-18,44737,294,836,53372
MELBOURNE,NEWCASTLE,Nov-18,40943,264,836,47448
MELBOURNE,NEWCASTLE,Dec-18,40863,274,836,49494
MELBOURNE,NEWCASTLE,Jan-19,45569,304,836,55063
MELBOURNE,NEWCASTLE,Feb-19,34670,224,836,40537
MELBOURNE,NEWCASTLE,Mar-19,40535,258,836,46886
MELBOURNE,NEWCASTLE,Apr-19,43554,294,836,53381
MELBOURNE,NEWCASTLE,May-19,37887,258,836,47051
MELBOURNE,NEWCASTLE,Jun-19,37147,272,836,49094
MELBOURNE,NEWCASTLE,Jul-19,41761,283,836,51025
MELBOURNE,NEWCASTLE,Aug-19,36347,230,836,41692
MELBOURNE,NEWCASTLE,Sep-19,39590,258,836,46952
MELBOURNE,NEWCASTLE,Oct-19,44516,283,836,51296
MELBOURNE,NEWCASTLE,Nov-19,40853,254,836,46056
MELBOURNE,NEWCASTLE,Dec-19,40968,262,836,47642
MELBOURNE,NEWCASTLE,Jan-20,41065,257,836,46874
MELBOURNE,NEWCASTLE,Feb-20,35026,228,836,41487
MELBOURNE,NEWCASTLE,Mar-20,23086,184,836,33384
MELBOURNE,NEWCASTLE,Apr-20,0,0,836,0
MELBOURNE,NEWCASTLE,May-20,0,0,836,0
MELBOURNE,NEWCASTLE,Jun-20,0,0,836,0
MELBOURNE,NEWCASTLE,Jul-20,0,0,836,0
MELBOURNE,NEWCASTLE,Aug-20,0,0,836,0
MELBOURNE,NEWCASTLE,Sep-20,0,0,836,0
MELBOURNE,NEWCASTLE,Oct-20,0,0,836,0
MELBOURNE,NEWCASTLE,Nov-20,3468,30,836,5476
MELBOURNE,NEWCASTLE,Dec-20,22539,206,836,37888
MELBOURNE,NEWCASTLE,Jan-21,7197,91,836,16546
MELBOURNE,NEWCASTLE,Feb-21,10735,99,836,17940
MELBOURNE,NEWCASTLE,Mar-21,21876,215,836,36460
MELBOURNE,NEWCASTLE,Apr-21,33356,304,836,49651
MELBOURNE,NEWCASTLE,May-21,25662,260,836,41666
MELBOURNE,NEWCASTLE,Jun-21,7969,133,836,21573
MELBOURNE,NEWCASTLE,Jul-21,3833,84,836,14362
MELBOURNE,NEWCASTLE,Aug-21,489,69,836,12462
MELBOURNE,NEWCASTLE,Sep-21,416,65,836,11654
MELBOURNE,NEWCASTLE,Oct-21,1372,72,836,12972
MELBOURNE,NEWCASTLE,Nov-21,16024,159,836,27279
MELBOURNE,NEWCASTLE,Dec-21,28850,285,836,47180
MELBOURNE,NEWCASTLE,Jan-22,23647,230,836,38144
MELBOURNE,NEWCASTLE,Feb-22,21315,166,836,27141
MELBOURNE,NEWCASTLE,Mar-22,31727,236,836,38300
MELBOURNE,NEWCASTLE,Apr-22,44100,335,836,55395
MELBOURNE,NEWCASTLE,May-22,35161,298,836,48246
MELBOURNE,NEWCASTLE,Jun-22,33988,274,836,43396
MELBOURNE,NEWCASTLE,Jul-22,30457,234,836,36077
MELBOURNE,NEWCASTLE,Aug-22,26476,213,836,31769
MELBOURNE,GOLD COAST,Jul-14,152421,962,1330,177782
MELBOURNE,GOLD COAST,Aug-14,147083,910,1330,167744
MELBOURNE,GOLD COAST,Sep-14,154564,944,1330,174286
MELBOURNE,GOLD COAST,Oct-14,167164,999,1330,184556
MELBOURNE,GOLD COAST,Nov-14,145827,903,1330,166080
MELBOURNE,GOLD COAST,Dec-14,161327,1069,1330,198534
MELBOURNE,GOLD COAST,Jan-15,173754,1075,1330,200515
MELBOURNE,GOLD COAST,Feb-15,120377,736,1330,135604
MELBOURNE,GOLD COAST,Mar-15,139346,874,1330,161263
MELBOURNE,GOLD COAST,Apr-15,140865,948,1330,178730
MELBOURNE,GOLD COAST,May-15,124628,821,1330,153376
MELBOURNE,GOLD COAST,Jun-15,132279,893,1330,166758
MELBOURNE,GOLD COAST,Jul-15,163920,1028,1330,193297
MELBOURNE,GOLD COAST,Aug-15,151747,971,1330,181395
MELBOURNE,GOLD COAST,Sep-15,168087,1063,1330,197963
MELBOURNE,GOLD COAST,Oct-15,173635,1076,1330,199914
MELBOURNE,GOLD COAST,Nov-15,153036,998,1330,183376
MELBOURNE,GOLD COAST,Dec-15,170604,1164,1330,217622
MELBOURNE,GOLD COAST,Jan-16,187162,1223,1330,228133
MELBOURNE,GOLD COAST,Feb-16,138607,899,1330,166359
MELBOURNE,GOLD COAST,Mar-16,157059,1002,1330,185705
MELBOURNE,GOLD COAST,Apr-16,151934,1043,1330,195061
MELBOURNE,GOLD COAST,May-16,137386,928,1330,172961
MELBOURNE,GOLD COAST,Jun-16,145401,949,1330,177507
MELBOURNE,GOLD COAST,Jul-16,173416,1126,1330,211568
MELBOURNE,GOLD COAST,Aug-16,162398,1043,1330,194604
MELBOURNE,GOLD COAST,Sep-16,180613,1113,1330,208278
MELBOURNE,GOLD COAST,Oct-16,186846,1144,1330,215876
MELBOURNE,GOLD COAST,Nov-16,166368,1012,1330,187745
MELBOURNE,GOLD COAST,Dec-16,178957,1184,1330,221322
MELBOURNE,GOLD COAST,Jan-17,195291,1223,1330,229834
MELBOURNE,GOLD COAST,Feb-17,134822,840,1330,155814
MELBOURNE,GOLD COAST,Mar-17,152971,946,1330,177793
MELBOURNE,GOLD COAST,Apr-17,169924,1086,1330,199362
MELBOURNE,GOLD COAST,May-17,142575,884,1330,164415
MELBOURNE,GOLD COAST,Jun-17,148030,948,1330,179533
MELBOURNE,GOLD COAST,Jul-17,182710,1114,1330,210398
MELBOURNE,GOLD COAST,Aug-17,163340,977,1330,184337
MELBOURNE,GOLD COAST,Sep-17,178563,1079,1330,204914
MELBOURNE,GOLD COAST,Oct-17,193076,1140,1330,216135
MELBOURNE,GOLD COAST,Nov-17,169135,1002,1330,188208
MELBOURNE,GOLD COAST,Dec-17,182153,1150,1330,215907
MELBOURNE,GOLD COAST,Jan-18,204227,1234,1330,231034
MELBOURNE,GOLD COAST,Feb-18,138448,833,1330,155993
MELBOURNE,GOLD COAST,Mar-18,162317,1005,1330,188965
MELBOURNE,GOLD COAST,Apr-18,170689,1131,1330,214488
MELBOURNE,GOLD COAST,May-18,145334,905,1330,170790
MELBOURNE,GOLD COAST,Jun-18,152220,934,1330,176380
MELBOURNE,GOLD COAST,Jul-18,189036,1095,1330,208049
MELBOURNE,GOLD COAST,Aug-18,174780,1003,1330,190718
MELBOURNE,GOLD COAST,Sep-18,179224,1052,1330,197734
MELBOURNE,GOLD COAST,Oct-18,187145,1108,1330,209482
MELBOURNE,GOLD COAST,Nov-18,173113,986,1330,189589
MELBOURNE,GOLD COAST,Dec-18,184227,1147,1330,216674
MELBOURNE,GOLD COAST,Jan-19,206458,1236,1330,232755
MELBOURNE,GOLD COAST,Feb-19,141685,846,1330,160715
MELBOURNE,GOLD COAST,Mar-19,158450,941,1330,177718
MELBOURNE,GOLD COAST,Apr-19,185845,1125,1330,212294
MELBOURNE,GOLD COAST,May-19,148536,956,1330,180779
MELBOURNE,GOLD COAST,Jun-19,154908,962,1330,181880
MELBOURNE,GOLD COAST,Jul-19,193023,1125,1330,212975
MELBOURNE,GOLD COAST,Aug-19,177635,1024,1330,194704
MELBOURNE,GOLD COAST,Sep-19,186654,1057,1330,200540
MELBOURNE,GOLD COAST,Oct-19,196929,1131,1330,214805
MELBOURNE,GOLD COAST,Nov-19,174013,1005,1330,189416
MELBOURNE,GOLD COAST,Dec-19,197819,1188,1330,225277
